I0925 17:53:26.451659       1 resolver.go:85] Model ID gemini-3.7-flash-high not in local config, defaulting to CCPA
I0925 17:54:26.758027    3473 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xd53d458f72c1cd1b ResponseID: MJm2arbWE72nnsEP3crdqAQ
I0925 17:54:29.494285    3682 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc69a0ba39305b1cf ResponseID: M5m2aqOsFNqykdUPq-Lk4Qk
I0925 17:54:31.967532    3905 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x8f72fc18e92fbfbe ResponseID: NZm2avDOPPjjnsEPsMvbgQk
I0925 17:54:34.015989    4109 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x87e0347e907ed29a ResponseID: OJm2asHqGYDlnsEPkpehoQ0
I0925 17:54:36.640913    4300 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xbcaedf312cfea9b2 ResponseID: O5m2aqzVB6uC7M8P9b_kkA0
I0925 17:54:54.437645    4510 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xb98fb68ddff3d069 ResponseID: PZm2apKKKriinsEPy8zV6Qw
I0925 17:54:57.061403    4769 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xf4a964e486f01e89 ResponseID: T5m2aqLwEpGykdUPkaSx6Qw
I0925 17:54:59.050953    4991 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xcf71df05f70d3fcf ResponseID: UZm2asygKZ-BkdUPtICbqAk
I0925 17:55:03.919301    5234 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x9a6c46c20eb3e1f0 ResponseID: VJm2au6FB8ninsEP9vzgsQ0
I0925 17:55:06.936117    5453 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1b01514d6511e386 ResponseID: WZm2asniFern7M8P7cGT0A0
I0925 17:55:09.922873    5699 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x444695f7ab61251a ResponseID: XJm2auG8CLOnnsEP3oKLoA4
I0925 17:55:13.119492    5785 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xfde21ed1c51ba86c ResponseID: X5m2avruBoP3nsEPlrCH-Qk
I0925 17:55:19.197864    5838 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xc82aab74e1173544 ResponseID: Ypm2aoeZNqaX3boPw8vasQo
I0925 17:55:21.668990      59 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x356ba33ddc983fb0 ResponseID: aJm2aqXvCeDhnsEPg46yyQ0
I0925 17:55:28.329063    5979 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x56b1f433e0728919 ResponseID: a5m2atu-KaWukdUPrqyfmQQ
I0925 17:55:31.481704    6067 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xffb89d893978c5e9 ResponseID: cpm2auc6oL2ewQ-Cuq7ZDQ
I0925 17:55:34.152432    6258 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x64aa14b9c151ec56 ResponseID: dJm2atGbAdH7nsEP6dGz4As
I0925 17:55:37.375674    6327 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xffb9c91fff81e5df ResponseID: d5m2asanI4Ka3boPsq2YqA0
I0925 17:55:43.246213    6385 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x852666e31c4264bc ResponseID: epm2aufsJb2nnsEP3crdqAQ
I0925 17:55:46.187139    6627 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xec3db060d92d7c4d ResponseID: gJm2avmmLKObkdUPrcfc8Qk
I0925 17:55:52.193298    6822 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xcc787b645ee860f7 ResponseID: gpm2aueTNoKa3boP_cqUiQo
I0925 17:55:58.854660    6915 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x6e813455a218dfca ResponseID: jJm2atHtE_bfnsEPybWH4Aw
I0925 17:56:01.583880    6980 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1bd6695a890fddef ResponseID: j5m2apOoNYrZ7M8Pq9LVyQo
I0925 17:56:06.766290    7053 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xcc72bfd93db7cc01 ResponseID: lZm2aq3oFI-AkdUP0aiIiAo
I0925 17:56:11.388410    7139 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x4ca3e6964f2b61f9 ResponseID: mZm2as3AIsDokdUProDT2As
I0925 17:56:14.555629    7337 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x50e35a2c0fc98a7b ResponseID: nJm2ar3jN9D4nsEPmIGR8Qk
I0925 17:56:16.917639    7551 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x7d8d9b4aac344fb6 ResponseID: n5m2aviVFOrn7M8P1vaHiAk
I0925 17:56:23.077780    7641 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x5dab6124ab5d2a48 ResponseID: pZm2aungDfbfnsEPybWH4Aw
I0925 17:56:28.984097    7865 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x88a30bb2df847cb ResponseID: p5m2auf5OvbfnsEPybWH4Aw
I0925 17:56:32.583153    6800 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x1ba21485eb64df05 ResponseID: rpm2aou_M43nnsEPqPyC8Aw
I0925 17:56:35.636368    8145 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0xa10f9cd0eaf79db2 ResponseID: sZm2ap7mHYLFsgLFz8DZDQ
I0925 17:56:37.932182    8390 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x99d1bbaa4b8f68ed ResponseID: tJm2aujnC4be7M8P8prW8Qo
I0925 17:56:43.738149    8596 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x62347277ae90e2d1 ResponseID: tpm2asnUOoP3nsEPlrCH-Qk
I0925 17:56:47.820368    8831 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x56f55c6530dafad7 ResponseID: vJm2asvWIsDokdUProDT2As
I0925 17:56:53.398147    9032 http_helpers.go:305] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:streamGenerateContent?alt=sse Trace: 0x66a41037536c2fc9 ResponseID: wZm2auerK9DensEP4snW-Aw
I0925 17:56:55.824675       1 manager.go:807] CLI store manager shutting down
I0925 17:56:55.827167       1 conversation_manager.go:844] Stopping conversation stream
I0925 17:56:55.827271    1287 server.go:1296] Stream goroutine exited for 16c974a7-7daf-45b8-b722-61916f25a00c, sending completion signal
I0925 17:56:55.827506    8952 server.go:2932] Language server shutting down
I0925 17:56:55.827517    8952 server.go:2937] Waiting for migrations to complete to prevent partial migration state...
